,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,TOTAL_DIST_POP,WAGE_PROPORTION,TOTAL_INC_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,ITEMIZED_DEDUCTIONS_PROPORTION,BUSINESS_DEDUCTIONS_PROPORTION,CTC,CDCTC,CTC_PROPORTION,CDCTC_PROPORTION,HOMEBUYER_CREDIT_TOTAL,HOMEBUYER_CREDIT_PROPORTION,PAYROLL_TOTAL,PAYROLL_PER_FILER,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,PEASE_LIMIT_TOTAL,PEASE_LIMIT_PER_FILER,CAPITAL_GAINS_AND_DIVIDENDS_TOTAL,CAPITAL_GAINS_AND_DIVIDENDS_PER_FILER,ITEMIZED_LIMIT_TOTAL,ITEMIZED_LIMIT_PER_FILER,BUSINESS_DEDUCTION_TOTAL,BUSINESS_DEDUCTION_PER_FILER,CTC_TOTAL,CTC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,HOMEBUYER_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,NET_TAX_CHANGE_TOTAL
490,CA,24,9,4550,1601554,5713836,405489,2070907,545724,196136,336860,0.0017809561354307165,0.0025882577208215726,2476396,0.0033504709985250018,0.0033515177777332593,0.0029757588442216737,178328,6588,0.0022205571834317604,0.0017595223329535457,-54761300.78620595,0.004563441732183829,130365989.11352845,387.0034706214108,64965268.79262147,192.85539628516733,41929775.077309474,124.47240716413191,47576688.17905503,141.23578988023223,79430971.33227825,235.79816936495354,88975189.44222805,264.131061693962,-234268782.85205072,-695.448503390283,-10557133.997721273,-31.339826627445447,-162.56397549785058,456.1439894942788,153656664.3010428
500,CA,25,9,2110,1011990,2153473,57933,491225,150475,84593,327360,0.0011253506278867467,0.0009754818162143251,549158,0.0007429901972899297,0.0009241294823104943,0.0012834378589817474,219792,8879,0.002736870847319734,0.0023714023670756727,-68470184.6249913,0.005705848718749275,82375665.96130987,251.6363207518019,24484593.58697956,74.79409086931683,15802805.422672067,48.27347697541565,10550460.801517002,32.22892473581685,21901868.730758715,66.9045354678602,38374791.983554244,117.2250488256178,-288739874.39223194,-882.0255205041299,-14228414.202454036,-43.46411963115236,-209.15867737350715,-543.5859198829602,-177948286.73288578
510,CA,26,9,4630,2453312,5902191,233008,1442859,535529,241950,342710,0.0027281259692310106,0.0026735789101251066,1675867,0.0022673852569964977,0.0032889060477305646,0.003670844986944946,208593,7704,0.0025974198362768673,0.002057583493180649,-71260073.79733199,0.005938339483110999,199698820.94770998,582.7049719812961,67106830.64414018,195.812292154125,43311978.34402673,126.38084194808067,32196870.649350267,93.94785868328985,77947073.33121438,227.44324160723173,109758265.10965388,320.2657206082515,-274027792.7272095,-799.5908865431692,-12345500.959083894,-36.023171074914345,-207.93111901412854,503.00975035006275,172386471.54246998
520,CA,27,9,5670,2659795,6937289,362192,1747201,635772,233978,351170,0.0029577386864495002,0.0031424583792430457,2109393,0.0028539296909668925,0.0039045399516697632,0.003549894475533807,163097,8875,0.00203089932565929,0.0023703340475049665,-65439033.10361041,0.005453252758634201,216506471.8481034,616.5289513571871,78875705.31900045,224.60832451234575,50907825.74373734,144.96632896812753,40525801.611729875,115.40223143130072,92537596.85457338,263.5122500628567,106141844.81846082,302.25202841490113,-214259878.8570551,-610.1315000058521,-14222004.285029799,-40.49891586704388,-186.34573882623917,830.2939600475838,291574329.94991
530,CA,28,9,7200,3972951,10049521,372776,2843183,773656,288269,358650,0.004417991188068339,0.00455223956704542,3215959,0.0043510720264228605,0.004751342872679234,0.0043735929470619245,122659,6197,0.0015273615111623317,0.001655094094916989,-66051538.32994,0.005504294860828333,323396954.96660244,901.7062734326013,114261213.13284004,318.5869598015894,73746280.9861358,205.6218625014242,61785222.77520462,172.27163746048967,112606826.08249785,313.97414215111627,130770429.11715154,364.61851140987466,-161136639.42762598,-449.28660094138013,-9930564.569501935,-27.688734335708727,-184.16712206870207,1615.6369294113047,579448184.7333643
540,CA,29,9,420,157572,565740,10580,72756,43893,39676,320970,0.00017522282743640794,0.0002562693299173439,83336,0.00011275048543652934,0.0002695651461508857,0.000601960924579573,152308,6039,0.0018965536735348603,0.0016128954718740837,-29622744.472789887,0.002468562039399157,12826310.968345061,39.96108972285591,6432360.180925331,20.040378169066678,4151563.1446609707,12.934427344178491,1601056.8931987167,4.988182363456762,6388693.963775991,19.904333625497685,17998631.64492923,56.0757442905232,-200086412.55792776,-623.3804173534216,-9677372.831244502,-30.150396707619098,-92.29131841851228,-591.9179769639743,-189987913.06612682
550,CA,30,9,8840,5980314,13312893,423704,2928346,840417,359805,372030,0.006650214048419354,0.006030484265512953,3352050,0.004535198050152614,0.005161349906196635,0.005458931103648383,168850,9401,0.002102536227751406,0.0025108180710528664,-89983012.53942092,0.007498584378285077,486795668.34429675,1308.4849833193473,151365155.0643751,406.8627666166038,97693845.10130984,262.5966860234654,64399812.312167116,173.10381504762282,122323992.77686025,328.80142132854945,163222039.99908665,438.7335429913895,-221817572.02777335,-596.2357122484029,-15064908.426317198,-40.49380003310808,-241.8703129839554,2039.983390061512,758935020.6045842
560,CA,31,9,1370,512483,1439253,38668,227276,120781,70008,326550,0.0005698900837273922,0.0006519539044287604,265944,0.0003598122671946381,0.0007417662934237835,0.001062155469502136,203504,8330,0.0025340511252136344,0.0022247755059962107,-38896533.01335589,0.0032413777511129905,41715954.12884511,127.74752451032035,16364043.001161886,50.11190629662192,10561653.251745919,32.34314270937351,5109334.194163861,15.646406964213323,17579861.15414367,53.83512832382076,31758448.538113862,97.25447416357024,-267342393.71003842,-818.687471168392,-13348653.035977265,-40.87782280195151,-119.11355998577825,-601.7402709882018,-196498285.49119723
570,CA,32,9,870,314863,1083545,38176,276147,183899,76371,330430,0.00035013317794474724,0.0004908250275485,314323,0.000425267241454668,0.0011294001506390935,0.0011586943686628332,176006,7620,0.0021916434190205154,0.0020351487821958134,-39653865.681721784,0.0033044888068101486,25629748.625555497,77.56483559469629,12319708.19146735,37.28386705646385,7951365.4462857,24.063691088235633,6038794.828656286,18.275564654106123,26766783.570146516,81.00591220575164,34644961.62301871,104.84811192391342,-231218380.70666438,-699.7499643091256,-12210892.69317488,-36.95455222944309,-120.00685676761124,-513.669390783013,-169731776.79643098
580,CA,33,9,25460,17659672,48796589,2395684,14782218,3584526,1326174,364800,0.019637864972454275,0.022103915518227515,17177902,0.0232410577575253,0.02201406317799307,0.02012060004016006,142227,8488,0.0017710241046159268,0.002266974129039116,-123419032.74667753,0.01028491939555646,1437491715.9836528,3940.4926424990485,554808279.5075107,1520.8560293517287,358083431.3952857,981.5883536054981,330023020.1568592,904.668366658057,521733297.3184357,1430.1899597544839,601605941.2007859,1649.1390932039087,-186843043.03698027,-512.1793942899678,-13601844.774234695,-37.28575870130125,-338.31971695909414,9539.149575122361,3479881765.0046377
590,CA,34,9,1370,680059,1775760,98644,463045,167402,62175,300940,0.0007562375346100586,0.0008043850979142761,561689,0.0007599441707588405,0.0010280852207857874,0.0009433138543637198,105389,4517,0.0013123138318418296,0.0012063998752202742,-21360506.982887566,0.0017800422485739638,55356587.53345629,183.94559557870767,20190065.95764833,67.09000451135884,13031038.586211273,43.30111844956228,10791207.224775534,35.858334634065045,24365619.732623164,80.96504197721526,28205084.24547522,93.72328120381212,-138449109.25931302,-460.05552355723074,-7238399.251321645,-24.052632588960076,-70.97928817334872,-50.204067964818364,-15108412.213332392
600,CA,35,9,350,116749,374455,9144,94331,45291,28681,325680,0.00012982693549852252,0.00016962090701417437,103475,0.00013999779783700772,0.00027815084488004387,0.0004351457122156148,202766,7773,0.002524861479160448,0.0020760120057753354,-30541292.214447655,0.0025451076845373045,9503331.678491848,29.179967079623705,4257484.766055777,13.072601222229725,2747858.693629625,8.437296406379344,1987968.7292855096,6.104055297486826,6592175.02365704,20.24126450398256,13010856.795246882,39.94981821188554,-266372886.05142727,-817.8975867459693,-12456072.034652013,-38.246352354003974,-93.77699648258307,-832.9359328609686,-271270574.6141603
610,CA,36,9,1830,508646,1828118,101284,625519,172280,64856,318990,0.0005656232724355796,0.0008281022640609377,726803,0.0009833372260094778,0.0010580430451068415,0.0009839897601707022,158705,5868,0.0019762097247573995,0.0015672248102263822,-29914780.46567742,0.002492898372139785,41403623.54228443,129.79599216992517,20785366.827929534,65.1599323738347,13415256.67778719,42.05541452016424,13963388.609334584,43.77375030356621,25075620.16903214,78.6094240227974,29421293.829103995,92.23265252548354,-208490125.96190566,-653.5945514339185,-9403348.861358292,-29.478506728606828,-93.77968107363058,-325.2255733203846,-103743705.63346949
620,CA,37,9,6440,4777070,11447813,371754,3587447,842517,213562,344570,0.005312185618394393,0.005185638926943575,3959201,0.005356650603470198,0.005174246878536572,0.003240144646009244,127784,7463,0.0015911784976427935,0.001993217239045585,-53594697.53212428,0.00446622479434369,388851987.26646954,1128.5137628536133,130159537.06628373,377.744832882386,84007350.61648592,243.8034379559623,76064438.56927682,220.75177342565175,122629651.02131675,355.8918391656753,96880324.91567639,281.16297099479465,-167869331.5013147,-487.1849885402522,-11959303.43427351,-34.70790676574719,-155.54081182959712,1930.4349101424868,665169956.9877967
630,CA,38,9,860,273031,831495,18812,174605,107869,51422,335760,0.00030361526031141253,0.0003766512293272914,193417,0.00026168595374960636,0.00066246833777937,0.0007801702455824881,200543,9595,0.0024971804721465813,0.00256263157023213,-49956433.29555346,0.004163036107962788,22224637.0547954,66.19203316295985,9453945.856115013,28.156855659146455,6101749.9151021205,18.172950664469028,3715940.5432444103,11.06725203491902,15700499.605371071,46.761078167057036,23327090.342916396,69.47548946544077,-263452539.8114643,-784.6454009157264,-15375789.42139278,-45.7939880313104,-148.78613681067864,-739.3998666037234,-248260899.2108662
640,CA,39,9,3950,1580171,4469587,152795,1152458,445633,258287,350670,0.001757177864423985,0.002024636874707942,1305253,0.0017659584017409792,0.0027368173689348565,0.003918708572610247,203820,10183,0.0025379859872093078,0.00271967454712598,-75080913.05391666,0.006256742754493056,128625419.6758357,366.79904090978897,50818385.55516935,144.91797289522728,32799117.37026866,93.53271557381203,25076609.304721907,71.51056350620784,64862571.6437561,184.9675525244706,117169386.3210464,334.13005481234893,-267757521.65058196,-763.5598187771465,-16318047.28275588,-46.53391303149936,-214.1070324062984,171.65713600691143,60195007.88354361
650,CA,40,9,310,96722,485789,8560,202964,36759,62446,290290,0.00010755656027279116,0.000220053065915821,211524,0.000286184046288236,0.00022575228868749932,0.0009474254434997482,160951,7048,0.0020041771299544957,0.001882379083584789,-17596604.240024127,0.0014663836866686771,7873140.211968313,27.12163771390097,5523331.954487108,19.026945311540555,3564859.6678363,12.280339205058045,4063813.4572929507,13.999150702032281,5350329.241893734,18.430980198745164,28328020.760642473,97.58524496414783,-211440687.2101993,-728.3774405256788,-11294274.501508735,-38.906867275857714,-60.61732832692868,-639.4573380330405,-185628070.65761128
660,CA,41,9,660,198138,624957,16568,139185,56419,36831,315080,0.0002203329308671274,0.00028309349103325463,155753,0.00021072797300321296,0.00034649251545091063,0.0005587968246090899,206726,7331,0.002574171775055595,0.001957962693212271,-29155977.112455253,0.002429664759371271,16128370.539473725,51.188176144070475,7105646.624934691,22.551880871317415,4586114.554738725,14.55539721575068,2992337.216645624,9.49707127283745,8211872.6161865825,26.06281774846573,16708025.055811787,53.02788198493013,-271575122.26836526,-861.9243438757308,-11747776.159273626,-37.28505826860996,-92.535156507729,-814.8613334146979,-256746508.93230313
670,CA,42,9,1430,532017,1414141,21939,306278,118462,92743,342990,0.0005916122343070815,0.0006405786518164574,328217,0.00044406530285256496,0.0007275243511112529,0.0014070889713752226,271698,9698,0.00338320928639385,0.0025901407991778215,-68051809.7996891,0.005670984149974092,43306015.55127837,126.26028616367348,16078524.160593081,46.87753042535666,10377374.15942661,30.25561724664454,6305727.300506422,18.384580601493987,17242327.121336695,50.27064089721769,42071960.24411915,122.6623523837988,-356928579.71455115,-1040.6384434372756,-15540844.795066928,-45.30990639688308,-198.40756231869472,-889.6449044346681,-305139305.7720468
680,CA,43,9,1450,679698,1361952,58476,254658,81961,36716,336060,0.0007558360962789811,0.0006169380394166691,313134,0.00042365856900597796,0.0005033565475969458,0.0005570520543115132,163967,8657,0.0020417326482423145,0.002312110630901464,-41124900.70105096,0.0034270750584209134,55327202.24762142,164.6348933155431,15485144.789358394,46.07851213877996,9994396.238550039,29.739916201124917,6015951.679884887,17.901421412500408,11929550.178047616,35.49827464752609,16655856.423914246,49.562150877564264,-215402794.3895642,-640.9652871200506,-13872663.785408784,-41.28031835210612,-122.37368535693317,-461.20412223605103,-154992257.31864733
690,CA,44,9,250,80904,363500,9596,126536,32211,27533,309980,8.996666686286362e-05,0.00016465850288993974,136132,0.00018418149519350117,0.0001978211314484355,0.00041772835307111057,175994,8482,0.002191493993881439,0.0022653716496830564,-26765623.99273407,0.0022304686660611726,6585560.014361617,21.245112634239685,4132928.4225374875,13.332887355756782,2667467.746817024,8.605289847141828,2615377.2317477167,8.437245085965923,4688360.815327922,15.124720353983877,12490077.756826205,40.29317296866316,-231202616.35449183,-745.8630116604033,-13592229.898098338,-43.84873184753319,-86.34629328580577,-769.019608547991,-238380698.2577063
700,CA,45,9,8720,4448018,10128927,330722,2299475,696384,436890,374810,0.004946274023608486,0.004588208956537795,2630197,0.003558557988668801,0.004276783421892748,0.006628458220071822,227315,10383,0.0028305479574255903,0.0027730905256613033,-110124812.0047476,0.0091770676670623,362067258.5281412,966.0021304878237,115164044.80909866,307.2597977884759,74328985.09591228,198.31110454873743,50531523.43909697,134.8190374832501,101359767.09885813,270.42972999348507,198190900.7801475,528.7769824181519,-298622809.5083998,-796.7311691481011,-16638543.15396782,-44.39194032701321,-293.81503162868546,1270.6606416161244,476256315.0841395
710,CA,46,9,510,167450,738060,28791,140133,44753,61604,320390,0.00018620733667292736,0.00033432697288294063,168924,0.00022854784249160367,0.00027484676339485994,0.0009346506905383611,175594,6891,0.002186513155912232,0.0018404475404345604,-28517139.62393724,0.00237642830199477,13630377.044458283,42.54307888653916,8391607.019361809,26.191850617565496,5416096.960703638,16.90470039858809,3245379.363380772,10.12946522482216,6513868.29245818,20.331059934636475,27946055.647096995,87.22511828426916,-230677137.94874048,-719.988570020102,-11042685.242607363,-34.466385475849314,-89.00758333261726,-640.137265482148,-205093578.48782545
720,CA,47,9,2060,875957,2281862,75087,672369,194061,100326,340460,0.0009740795461929378,0.0010336395618196525,747456,0.0010112799611506009,0.0011918092139335892,0.0015221376076058634,174113,8369,0.002168071603331244,0.0022351916218105988,-54368627.92958235,0.004530718994131862,71302622.78132305,209.4302496073637,25944353.001673277,76.20382130550807,16744960.90147837,49.18334283463071,14360175.448338533,42.1787447815853,28245878.370226063,82.96386762094244,45511914.46741532,133.6777138795022,-228731554.15144625,-671.8309174394826,-13411149.730863592,-39.39126396893494,-159.69167576097735,-277.2761171398624,-94401426.84143758
730,CA,48,9,10780,5899409,17463809,1329041,5116773,1795068,686595,367840,0.006560246269538953,0.007910769311405379,6445814,0.008720944820168679,0.01102425825919345,0.010416961412735959,166740,7347,0.0020762623074638406,0.001962235971495097,-91824099.88163204,0.007652008323469337,480210026.93025136,1305.4861541166033,198560309.716275,539.8007549920482,128154462.84476714,348.3973000347084,123837416.44639525,336.66109299259256,261274920.74288476,710.2950215933143,311467146.24080515,846.7462653349422,-219045673.43743518,-595.4917176963767,-11773415.828970583,-32.00689383691437,-249.63054556772522,3210.2574319631926,1180861093.773341
740,CA,49,9,10250,5756706,13416982,489528,4282928,948083,428450,356940,0.00640155803086928,0.006077634578875569,4772456,0.0064569541461610485,0.005822571536649812,0.006500407252145328,204579,8502,0.0025474371272558778,0.0022707132475365886,-98851102.15749352,0.008237591846457793,468594047.8596313,1312.8090095243774,152548627.9297768,427.3789094239278,98457680.17778422,275.83818058436776,91688748.8754869,256.8744015114218,137994945.41860053,386.6054390614684,194362176.8391453,544.5233844319642,-268754616.9254951,-752.9405976508519,-13624279.48521953,-38.16966292715731,-276.9403881814689,2135.9786757780494,762416228.5322169
