,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,TOTAL_DIST_POP,WAGE_PROPORTION,TOTAL_INC_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,ITEMIZED_DEDUCTIONS_PROPORTION,BUSINESS_DEDUCTIONS_PROPORTION,CTC,CDCTC,CTC_PROPORTION,CDCTC_PROPORTION,HOMEBUYER_CREDIT_TOTAL,HOMEBUYER_CREDIT_PROPORTION,PAYROLL_TOTAL,PAYROLL_PER_FILER,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,PEASE_LIMIT_TOTAL,PEASE_LIMIT_PER_FILER,CAPITAL_GAINS_AND_DIVIDENDS_TOTAL,CAPITAL_GAINS_AND_DIVIDENDS_PER_FILER,ITEMIZED_LIMIT_TOTAL,ITEMIZED_LIMIT_PER_FILER,BUSINESS_DEDUCTION_TOTAL,BUSINESS_DEDUCTION_PER_FILER,CTC_TOTAL,CTC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,HOMEBUYER_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,NET_TAX_CHANGE_TOTAL
1700,IN,7,9,930,516994,1259270,67781,265233,138580,48131,353060,0.0005749063948395545,0.0005704250699703285,333014,0.0004505554641110731,0.0008510773461278504,0.0007302394712405339,157709,8342,0.0019638074382140745,0.00222798046470833,-7644733.685876725,0.0005272230128190845,46739889.90045578,132.38511839476513,17340922.127097987,49.11607694753862,11237373.878415473,31.828510390345755,17796940.832387388,50.407695101080236,24596135.30309488,69.66559594146852,26142573.070411116,74.0456949821875,0.0,0.0,-16041459.345899977,-45.43550486008037,-21.652789004352588,340.36039789295285,120167642.0800859
1710,IN,8,9,1670,620694,1705989,95660,387709,84590,94239,327390,0.0006902226134897938,0.000772780177955173,483369,0.000653980145374985,0.0005195023286834671,0.0014297861571593502,180760,7555,0.0022508406782845375,0.0020177885891718332,-5805712.305725594,0.0004003939521190065,56115098.476720236,171.40138207251363,23492517.409837257,71.75697916807862,15223769.505716909,46.500410842472,25832215.74231191,78.90349657079297,15013617.2989522,45.85850911436574,51186344.426304735,156.34669484805502,0.0,0.0,-14528077.842037199,-44.37544775966645,-17.733322049316087,508.6587028072954,166529772.71208045
1720,IN,9,9,1610,555995,1715306,62488,379481,107664,105136,349040,0.0006182761908239131,0.0007770005996097138,441969,0.0005979674966148776,0.0006612093476223763,0.0015951145217914604,199095,7784,0.002479149838698053,0.0020789498845947786,-11753252.323264796,0.0008105691257423997,50265854.31398413,144.01173021425663,23620818.2281353,67.67367129307615,15306911.812311362,43.854319884000006,23619716.116287667,67.67051374136966,19108950.146286674,54.74716406797695,57105099.880134284,163.60617659905537,0.0,0.0,-14968439.169082405,-42.88459537325924,-33.67308137538619,465.0058990510894,162305659.0047922
1740,IA,1,9,2010,840935,2198740,101252,468994,125652,133547,359120,0.0009351344679907325,0.0009959868958575684,570246,0.0007715214711317931,0.0007716811278370376,0.002026163816786678,217665,10963,0.002710385241418477,0.0029279968634137402,-10240959.341271382,0.000706273058018716,76026432.24764656,211.70202786713787,30278001.63407008,84.31165525192158,19620941.848394096,54.63617133101497,30475098.109705828,84.86048705086274,22301584.594490387,62.10064767902202,72536664.64096306,201.98447494142087,0.0,0.0,-21081577.41657893,-58.70343455273705,-28.51681705633599,612.375212512307,219916186.3174197
1750,IA,2,9,2060,1004970,2225760,107744,444398,124826,96477,352200,0.001117544264772719,0.001008226435742262,552142,0.0007470274374807549,0.0007666083187166623,0.0014637409043417547,206696,9177,0.0025737982122079044,0.0024509921750933044,-11894910.789598912,0.0008203386751447525,90856348.72602205,257.9680543044351,30650083.646564767,87.02465544169439,19862060.78412256,56.394266848729586,29507583.780489817,83.78076030803469,22154980.41091154,62.90454404006684,52401924.37543482,148.7845666537048,0.0,0.0,-17647143.660671793,-50.10546184177113,-33.77317089607868,612.9782148588156,215890927.27327484
1760,IA,3,9,3290,1586700,3754386,120951,828888,232118,152344,394580,0.0017644382269270458,0.0017006645888059126,949839,0.0012850965769481088,0.0014255330598102497,0.0023113503149044877,265669,13218,0.003308135606102981,0.0035302620213995095,-22139339.66319986,0.001526851011255163,143448827.84916884,363.54814701497503,51700203.49969974,131.02590982741077,33503092.39947648,84.9082376184208,50761314.789450295,128.64644632127906,41197905.42851622,104.40951246519391,82746341.27358066,209.7073882953537,0.0,0.0,-25417886.554076467,-64.41757451993631,-56.10862097217259,901.7194460505243,355800459.0226159
1770,IA,4,9,1600,461476,1649431,52307,305411,95055,109979,341250,0.0005131694051864785,0.0007471604926554503,357718,0.00048397905046299803,0.0005837722408441537,0.0016685921091928837,208132,10272,0.0025916794205173566,0.002743444657574199,-7568234.729146712,0.0005219472226997733,41720672.641660705,122.2583813675039,22713678.976725686,66.56023143362839,14719061.70531237,43.132781554028924,19117172.493288424,56.02101829535069,16871017.760396045,49.43887988394445,59735597.509105235,175.04936999005199,0.0,0.0,-19752801.53453423,-57.88366750046661,-22.177977228268755,432.399017795773,147556164.82280752
1790,KS,1,9,1140,261948,1023009,51127,146882,64525,64618,310490,0.0002912907699420721,0.0004634033848223779,198009,0.0002678987576893748,0.0003962748286830679,0.0009803788442505,182000,7461,0.0022662812759890786,0.0019926830792602315,-5239332.30860837,0.0003613332626626462,23681939.59629046,76.27279331472982,14087462.898600288,45.37171212792775,9129046.681000844,29.4020634513216,10582000.928730305,34.08161592557025,11452342.548940662,36.88473879654953,35097562.624167904,113.03926897538699,0.0,0.0,-14347318.170673667,-46.20863206761463,-16.87439952529347,271.9691609985778,84443704.79844843
1800,KS,2,9,1280,513244,1545728,53112,311633,92077,73589,314840,0.0005707363290735141,0.0007001850298626156,364745,0.0004934863181643815,0.0005654831057830429,0.0011164860993771095,177278,7608,0.0022074824837625927,0.002031943823483694,-8784432.744770313,0.0006058229479151939,46400863.553676695,147.3791880119321,21285624.907823514,67.60775285168185,13793645.088293528,43.81160299928067,19492709.567493066,61.913065580907976,16342461.75712994,51.90719653516052,39970202.35770052,126.9540158737788,0.0,0.0,-14629995.529082596,-46.468033061499796,-27.90126014728215,425.20352864396,133871078.95826435
1810,KS,3,9,6090,3140848,8025464,347934,2327623,478433,292658,369570,0.003492678058969785,0.0036353807076674204,2675557,0.0036199283690494404,0.002938255794053874,0.004440182484766827,253101,10796,0.0031516376771105045,0.0028833945213367455,-34478942.95016184,0.00237785813449392,283954726.19424355,768.3381394437956,110515573.51308958,299.0382701872164,71616999.94104819,193.7846685094791,142987170.5774529,386.90145460251887,84915592.44815697,229.76862961862966,158958532.95465243,430.1175229446449,0.0,0.0,-20760440.553624567,-56.1745827681483,-93.29475593300819,2158.4793466051283,797709212.1248572
1820,KS,4,9,1980,821865,2794600,440447,662356,296606,136144,328360,0.0009139282935484947,0.0012659000059868654,1102803,0.001492051137453932,0.0018215806561235187,0.0020655652816806477,196491,7387,0.002446724583518517,0.001972919167202162,-9998599.814640017,0.0006895586079062081,74302370.26549262,226.2832569907803,38483360.18200071,117.1986849250844,24938230.11794125,75.94783200737376,58936019.92943031,179.4859907705881,52643680.96196969,160.32306298565504,73947237.08416718,225.20172092875862,0.0,0.0,-14205018.003855566,-43.26050068173823,-30.450115162139166,910.7299327643628,299047280.72250617
1840,KY,1,9,920,249690,826944,37201,136609,57067,48420,289930,0.000277659658966039,0.0003745897139307244,173810,0.0002351584174153207,0.00035047215263009124,0.0007346241548579222,146759,4428,0.0018274569988070396,0.0011826297647720553,-5485584.481268033,0.0003783161711219333,22573730.27393897,77.85924283081768,11387527.303494023,39.27681614008217,7379417.364435271,25.452410459197985,9288757.487905167,32.037931527972844,10128645.211009637,34.934795333389566,26299544.743913613,90.70998083645574,0.0,0.0,-8514934.306358797,-29.368931488148164,-18.920375543296775,251.98187009647103,73057103.59706984
1850,KY,2,9,1320,453808,1177874,54051,220395,66160,61878,330660,0.0005046424547080789,0.0005335542487840024,274446,0.00037131515462841667,0.000406316042862019,0.0009388077954212827,190501,7183,0.0023721365349296452,0.0019184348690961322,-10485772.92735537,0.0007231567536107151,41027431.567766815,124.07739541452494,16220049.163033674,49.053557016372324,10511018.701044848,31.787995829688647,14666948.60782246,44.356585640302605,11742533.638712348,35.51241044792944,33609319.076081924,101.64313517232785,0.0,0.0,-13812731.057492152,-41.773214351576094,-31.711646184465522,312.9462189851042,103478796.76961455
1860,KY,3,9,3020,1438912,3295199,286701,749128,243519,131915,360990,0.001600095379078622,0.0014926617168209808,1035829,0.001401437824940419,0.0014955513367853083,0.0020014032504767207,162023,8832,0.0020175257757119695,0.002358849612119872,-18948639.261092447,0.001306802707661548,130087754.31909196,360.36387245932565,45376916.191357814,125.70131081569521,29405435.82137332,81.45775733780249,55356794.085146554,153.34716774743498,43221433.63309541,119.73027960080726,71650236.36706659,198.48260718320893,0.0,0.0,-16983717.20726308,-47.04761131129139,-52.4907594700475,939.5446243629357,339166213.9487761
1870,KY,4,9,2640,1370705,2792570,139026,615551,180525,109241,341210,0.0015242479988908026,0.0012649804550628858,754577,0.0010209144073298456,0.0011086790150795945,0.0016573952354571309,222941,7861,0.002776082494232314,0.0020995150363308777,-20027748.43832819,0.0013812240302295304,123921362.30982225,363.182094047133,38455405.833911724,112.70304455881048,24920114.96473885,73.03453874370285,40326119.0895289,118.18563081248763,32040823.535800282,93.90353018903397,59334749.429365285,173.8951069117707,0.0,0.0,-15116508.261582319,-44.30265309217877,-58.696252859905016,831.9050393108548,283854318.4632568
1880,KY,5,9,580,188403,488604,11112,39857,26246,26674,235290,0.0002095074401384863,0.00022132820672912272,50969,6.895914721386272e-05,0.0001611875885876141,0.0004046956775439946,120911,2116,0.0015055952492368982,0.0005651410529037193,-3523521.6375268167,0.00024300149224322872,17032954.88325894,72.39132510203977,6728377.484565331,28.596104741235628,4360165.672563718,18.531028401392824,2723886.3149475777,11.57671943111725,4658321.310182048,19.798212036984353,14488105.256075006,61.5755249100047,0.0,0.0,-4069015.580906779,-17.293618857183812,-14.975229025996926,180.2000667395938,42399273.70315902
1890,KY,6,9,1860,715656,2071274,108483,415152,124050,109787,337140,0.0007958220228963899,0.0009382472514851638,523635,0.0007084585346255766,0.0007618425803662855,0.0016656791013917123,180113,8309,0.002242784172869346,0.002219166828250002,-16331173.298021644,0.0011262878136566652,64700330.461476505,191.90938619409297,28522716.44514898,84.60199455759916,18483470.854257725,54.82431884160208,27984112.117710274,83.00442581037632,22017250.57258565,65.30595768103947,59631311.8298233,176.87403402095063,0.0,0.0,-15978001.163400013,-47.392777965830255,-48.44033131049903,560.6870078293314,189030017.81958076
1910,LA,1,9,4360,1646771,5094550,197421,1260615,294458,199713,351890,0.001831238232428864,0.002307733083625701,1458036,0.001972668076028793,0.001808388895844383,0.003030028786434123,192781,11185,0.002400527311354124,0.002987288599587949,-24714663.50187736,0.001704459551853611,148879668.29646665,423.08581743290983,70155085.74222131,199.36652289698858,45462341.747426316,129.19475332469327,77920389.00313732,221.43393959230818,52262439.08990267,148.5192505893963,108475030.5543416,308.26403294876695,0.0,0.0,-21508477.917033233,-61.12273129964828,-70.2340603651066,1298.5075251203084,456931813.01458526
1920,LA,2,9,1460,505556,1593551,97828,347716,144259,59239,323430,0.0005621871382443623,0.0007218479283047217,445544,0.0006028043376611912,0.0008859544441842804,0.0008987691100708065,119833,8946,0.001492171890909886,0.002389296719885006,-13578818.687796377,0.0009364702543307846,45705814.33926665,141.3159395828051,21944177.020463537,67.84830417853489,14220404.187603017,43.96748658937952,23810771.33761705,73.61955086917432,25604083.4369257,79.16421926514455,32175934.140534874,99.48345589628319,0.0,0.0,-17202936.383172043,-53.18905600337644,-41.983794600984375,410.2261057769607,132679429.39144242
1930,LA,3,9,2260,737813,2554038,84387,676497,172145,134386,330810,0.0008204609954772323,0.00115693005063003,760884,0.0010294475420093141,0.0010572139540278454,0.0020388930540011715,192123,8964,0.0023923338328947787,0.002394104157953185,-11586122.412267258,0.0007990429249839488,66703478.93229899,201.63682758169037,35170673.53915291,106.31683908936523,22791521.99741159,68.89610954146364,40663177.90936791,122.92003841893508,30553483.271404732,92.35961207764194,72992371.33324194,220.6474149307516,0.0,0.0,-17237549.937262934,-52.1071005630511,-35.02349509466841,725.6462459821283,240051034.63334787
1940,LA,4,9,1650,499156,1818913,154782,364240,120189,79586,299880,0.0005550702260036531,0.0008239325762504785,519022,0.0007022173184726689,0.0007381305755070011,0.0012074720774168236,157903,8511,0.00196622314462914,0.002273116966570678,-11217251.889716238,0.0007736035786011198,45127209.374097,150.48422493696478,25047550.318014547,83.5252444911783,16231471.752134427,54.1265564630333,27737584.07967042,92.49561184363886,21331973.632152334,71.13503278695589,43227500.371522285,144.14932763612873,0.0,0.0,-16366442.159308882,-54.57663785283741,-37.40580195316873,503.9335583518937,151119595.4785659
1950,LA,5,9,1320,371946,1343972,57216,238910,99486,72116,283500,0.00041361047504418413,0.0006087934455185641,296126,0.00040064738228829907,0.000610984852481421,0.0010941378676524974,144703,6466,0.0018018554916453167,0.0017269385860469986,-8346340.821107399,0.0005756097118005103,33626531.62109217,118.61210448357026,18507320.74376435,65.2815546517261,11993230.876715714,42.30416534996724,15825571.600387814,55.82212204722333,17657462.236713067,62.283817413449974,39170135.66195941,138.16626335788152,0.0,0.0,-12433957.81953839,-43.85875774087616,-29.44035563000846,409.1709139329338,115999954.09998673
1960,LA,6,9,3100,1191576,3467974,111187,640990,288931,203226,341830,0.0013250534093961186,0.0015709254660281591,752177,0.0010176672972567959,0.0017744452929287485,0.0030833277260461814,206465,12534,0.0025709217782806876,0.003347579374808704,-23526221.74489031,0.0016224980513717456,107726842.18390444,315.14741884534544,47756134.167256035,139.70726433389706,30947231.680754736,90.53398379532146,40197858.241643436,117.59605137537207,51281468.96564083,150.02038722651852,110383132.59245329,322.91821253972233,0.0,0.0,-24102571.498622667,-70.51040429050308,-68.82433298683647,996.5885808388374,340663874.5881398
1980,ME,1,9,3030,1188254,3077137,188414,968232,175339,112128,363810,0.0013213592871361758,0.0013938838283555446,1156646,0.0015648986989802718,0.0010768296348153499,0.0017011965558841203,162926,9891,0.002028770017427454,0.0026416872184644082,-25388429.755731735,0.0017509261900504644,107426510.0441711,295.2819055115887,42374068.38200855,116.4730721585678,27459511.41860423,75.47761583959822,61813498.60972074,169.90599106599802,31120376.44616361,85.54018978632695,60902836.700651504,167.40286605824883,0.0,0.0,-19020147.972943738,-52.28044301405607,-69.78485955782341,788.016337848449,286688223.87264425
1990,ME,2,9,870,255058,822698,50533,199222,40798,51799,295170,0.00028362896910793373,0.00037266635766312965,249755,0.0003379091567893874,0.0002505574654879784,0.0007858900577754133,126440,6324,0.0015744428820662587,0.001689013241286919,-6585680.097960684,0.0004541848343421162,23059035.188475013,78.12120198013014,11329057.272959141,38.381465843273844,7341527.2459636545,24.872199905016277,13347411.693180803,45.21940472670259,7241110.752602575,24.532001059059443,28134864.068359796,95.31749184659618,0.0,0.0,-12160895.337265817,-41.199631863894766,-22.311481851003435,242.93265164588027,71706430.78631449
2010,MD,1,9,2600,1077187,2674495,103192,681558,209256,139362,357720,0.0011978508352863577,0.001211494752920576,784750,0.0010617373457607326,0.0012851280209361343,0.0021143885061815316,199949,10372,0.0024897839277623094,0.0027701526468418606,-55578438.38736791,0.0038329957508529593,97385272.90878089,272.23882620144497,36829440.48878551,102.95605638148696,23866446.632535346,66.71823390510832,41938625.15754894,117.23869271371169,37140199.805054285,103.82477861191514,75695108.52129883,211.60435122805217,0.0,0.0,-19945099.057261396,-55.756175380916346,-155.36855190475208,663.4562117560508,237331556.0693745
2020,MD,2,9,1330,620478,1392996,52856,303648,86955,56813,370880,0.0006899824177016698,0.0006310003738422957,356504,0.00048233655395104707,0.0005340267761043963,0.000861962042749755,193046,14132,0.0024038271165087235,0.0037743730433059362,-47388818.88026934,0.0032681944055358166,56095570.559145756,151.2499206189219,19182411.364805788,51.72134211822095,12430707.364693226,33.51679078055766,19052293.88106636,51.370507660338546,15433373.829417054,41.612850057746584,30858241.13044123,83.20276404886009,0.0,0.0,-27175485.911802743,-73.27298832992543,-127.77399396103684,211.62719299368348,78488293.33749732
