,STATE,CONG_DISTRICT,agi_stub,N1,A00200,A04800,A00650,A01000,A04470,A04475,A00900,A26270,A07180,TOTAL_DIST_POP,TOTAL_INC_PROPORTION,capgains,CAPGAINS_PROPORTION,combined_capgains_dividends,CAPGAINS_DIVS_PROPORTION,CDCTC,ADDITIONAL_CTC,CDCTC_PROPORTION,ADDITIONAL_CTC_PROPORTION,comb_passthrough,PASSTHROUGH_PROPORTION,EITC,EITC_PROPORTION,PREMIUM_TAX_CR,PREMIUM_TAX_CR_PROPORTION,MARGINAL_RATE_TOTAL,MARGINAL_RATE_PER_FILER,CAP_GAINS_AT_DEATH_TOTAL,CAP_GAINS_AT_DEATH_PER_FILER,NIT_TOTAL,NIT_PER_FILER,PASSTHROUGH_LIMIT_TOTAL,PASSTHROUGH_LIMIT_PER_FILER,1031_LIMIT_TOTAL,1031_LIMIT_PER_FILER,CARRIED_INTEREST_TOTAL,CARRIED_INTEREST_PER_FILER,ADDITIONAL_CTC_TOTAL,ADDITIONAL_CTC_PER_FILER,EITC_TOTAL,EITC_PER_FILER,CDCTC_TOTAL,CDCTC_PER_FILER,PREM_TAX_CREDIT_TOTAL,PREM_TAX_CREDIT_PER_FILER,NET_TAX_CHANGE_PER_FILER,avg_tax_paid,pct_change
430,CA,18,9,34210,33426430,62997391,2780596,23781011,6683329,509013,1280750,4812475,2567,362210,0.028536605469139376,23781011,0.03811934190174079,26561607,0.035936859019203175,9907,21553,0.0026459604967472338,0.0006164182498926923,6093225,0.011154218273378945,28943,0.0004583559914142066,79957,0.0018971700923782816,836122540.2457837,2308.391651930603,582177116.1110915,1607.2916708845462,177352070.5467252,489.63880220514403,0.0,0.0,26683539.33121855,73.66869863123202,26683539.33121855,73.66869863123202,-61765108.639247775,-170.52292493097312,-5546107.4961119,-15.311856370922667,-22755260.27202621,-62.82339049729773,-59950574.9191537,-165.5133069742793,4138.488043509285,68.04163330664531,60.822879204827935
440,CA,19,9,7400,5026855,7480909,126800,1344927,396106,133558,165469,827025,504,356020,0.0033887077749542673,1344927,0.0021558264342034297,1471727,0.0019911914860330114,7669,54619,0.0020482356969369676,0.0015621096084484278,992494,0.0018168530968442759,79561,0.0012599682490725113,90320,0.002143056927393554,99289137.80616003,278.88640471366784,32257302.073734783,90.60530889763155,28887964.239823986,81.14140845970446,0.0,0.0,1509078.503942401,4.238746429814058,1509078.503942401,4.238746429814058,-156523382.76653248,-439.6477241911479,-15245615.813777387,-42.82235777141,-17614826.99365792,-49.47707149502253,-67720598.9056363,-190.21571514419497,-263.05225367114343,16.03245885062637,-16.40748035731689
450,CA,20,9,3660,1735837,4593129,237968,1314811,336999,182922,145011,1030234,81,340540,0.002080599022614487,1314811,0.002107552536146159,1552779,0.002100851805050022,7634,91491,0.002038887900693286,0.002616652999625682,1175245,0.00215139589539156,114832,0.0018185376500734608,136834,0.0032467122630975374,60961551.36260447,179.01436354790764,34033799.24181035,99.94068021909423,34207194.7367258,100.44985827428731,0.0,0.0,1475286.7753023114,4.332198200805519,1475286.7753023114,4.332198200805519,-262188630.56249332,-769.9202166044909,-22004305.565888878,-64.61592049653161,-17534435.94596226,-51.490092047813064,-102596107.51388218,-301.2747621832448,-799.2316928891801,10.452842544194514,-76.46070334552888
460,CA,21,9,450,96874,529497,90778,131316,38956,33988,15145,158228,0,257290,0.00023985194856867792,131316,0.00021049060955268022,222094,0.00030048486023495906,5418,154707,0.0014470388585219051,0.004424637785280414,173373,0.0003173754924051759,238771,0.0037812983597402317,54412,0.0012910541799528129,7027662.093062263,27.31416725509061,4867854.735806337,18.919719910631336,5046270.3292422965,19.613161526846348,0.0,0.0,147343.42668687616,0.572674517808217,147343.42668687616,0.572674517808217,-443348706.0850975,-1723.14783351509,-45753710.152856804,-177.82933714041278,-12444534.183288384,-48.36773362077183,-40797312.086508885,-158.56547897900768,-2040.9179855270975,3.0000582999727934,-680.2927748256112
470,CA,22,9,2360,841596,2418148,121887,476730,189165,131340,98856,809003,57,320650,0.0010953744964134855,476730,0.0007641657398340586,598617,0.000809906371082832,8184,114005,0.0021857818416654248,0.0032605559587536026,907859,0.00166192081327237,185756,0.0029417259973443448,92612,0.002197440081485516,32094472.744915124,100.091915624248,13120483.211541878,40.91839454714448,26424540.931030683,82.40929652590265,0.0,0.0,534916.0178838411,1.6682239759358837,534916.0178838411,1.6682239759358837,-326707707.06711096,-1018.8919602903819,-35594884.56786657,-111.00852820167339,-18797723.838322654,-58.623807386005474,-69439106.5749423,-216.5573259783013,-1178.3255672071953,7.5559301418992675,-155.9471229985472
480,CA,23,9,1250,423526,1478698,74828,403840,106738,90022,40043,543385,16,299940,0.0006698217301412602,403840,0.0006473280313271375,478668,0.000647619868519399,8100,104914,0.002163347130680589,0.003000552325395162,583428,0.0010680195231262477,178179,0.002821732791838853,63737,0.0015123119949212018,19625776.693138923,65.43234211221886,10491441.870014263,34.978468593766294,16981510.41770734,56.616357997290585,0.0,0.0,453129.62192899623,1.5107342199406422,453129.62192899623,1.5107342199406422,-300655343.0045952,-1002.3849536727187,-34142966.78125013,-113.83265580199415,-18604785.323853068,-62.0283567508604,-47789059.039509974,-159.32872921087542,-1177.5260582932917,6.755584450223378,-174.30409862678218
490,CA,24,9,4550,1601554,5713836,405489,2070907,545724,196136,175867,1181402,115,336860,0.0025882577208215726,2070907,0.0033195229580318644,2476396,0.0033504709985250018,6588,69856,0.0017595223329535457,0.0019978895404121895,1357269,0.002484607852441157,84361,0.001335983477583315,115629,0.0027435731782284017,75835951.22007208,225.1260203647571,54277630.17610503,161.1281546520959,39505264.85381439,117.27502479906903,0.0,0.0,2323666.070622305,6.898017189996749,2323666.070622305,6.898017189996749,-200188531.9493014,-594.2781331986623,-16165400.078758111,-47.988482095701805,-15131892.063400494,-44.92041816600515,-86696912.43201749,-257.36778611891435,-427.2295853833681,12.039268538858874,-35.4863407194888
500,CA,25,9,2110,1011990,2153473,57933,491225,150475,84593,47443,592237,68,327360,0.0009754818162143251,491225,0.0007874002381851057,549158,0.0007429901972899297,8879,77855,0.0023714023670756727,0.0022266618496448553,639680,0.0011709940704823871,140255,0.002221149140579745,64215,0.0015236536823801713,28581617.215079725,87.30943675183201,12036441.196096862,36.76820990987556,18618805.720669955,56.87562842335641,0.0,0.0,551180.166729574,1.6837126305277796,551180.166729574,1.6837126305277796,-223111517.3344145,-681.5478901955478,-26875904.601014912,-82.09892656712766,-20394060.356850784,-62.298571471318375,-48147456.36321341,-147.07800697462554,-788.7026948624998,9.000604838709677,-87.62774380122302
510,CA,26,9,4630,2453312,5902191,233008,1442859,535529,241950,115368,1640320,148,342710,0.0026735789101251066,1442859,0.0023128047641458056,1675867,0.0022673852569964977,7704,72976,0.002057583493180649,0.0020871218950572596,1755688,0.0032139510968251022,98033,0.0015525001867915875,121087,0.0028730772162013207,78335862.06666562,228.57769562214588,36731641.163343266,107.17995145558422,51101822.43951912,149.1109755756153,0.0,0.0,1618963.334902064,4.724003778419258,1618963.334902064,4.724003778419258,-209129613.8847374,-610.2232613134645,-18785252.26017821,-54.81384336663129,-17695218.041353583,-51.633211874043894,-90789240.03196174,-264.9156430567002,-487.26932940065603,12.570494003676577,-38.762941954241505
520,CA,27,9,5670,2659795,6937289,362192,1747201,635772,233978,195909,1960425,286,351170,0.0031424583792430457,1747201,0.002800644274125411,2109393,0.0028539296909668925,8875,49192,0.0023703340475049665,0.0014068967915706085,2156334,0.003947371073004577,103836,0.0016443994307599613,138238,0.003280025504085807,92074030.51182124,262.19218757815656,46233660.99366366,131.65606684416,62763200.06077278,178.72597334844315,0.0,0.0,1960450.9918877876,5.582626624961664,1960450.9918877876,5.582626624961664,-140971058.51537496,-401.4325213297689,-19897233.112195533,-56.6598317401701,-20384872.808542714,-58.04844607609623,-103648805.92911151,-295.152791893133,-227.55411001848518,13.853600820115613,-16.425629190071188
530,CA,28,9,7200,3972951,10049521,372776,2843183,773656,288269,344275,2701795,371,358650,0.00455223956704542,2843183,0.004557428818573655,3215959,0.0043510720264228605,6197,39114,0.001655094094916989,0.0011186648460215641,3046070,0.00557611603969842,86770,0.0013741336203921745,82194,0.0019502482405910737,133380619.3144308,371.8963315612179,70487366.82805035,196.5352483704178,88660245.03120488,247.20547896613655,0.0,0.0,3190200.173001558,8.895023485296411,3190200.173001558,8.895023485296411,-112090217.57136072,-312.5337169144311,-16627016.806745311,-46.360007825861736,-14233809.216286104,-39.6871858811825,-61627844.40267793,-171.83282978580212,263.01336546108746,16.88467307960407,15.577048144260242
540,CA,29,9,420,157572,565740,10580,72756,43893,39676,63469,251534,0,320970,0.0002562693299173439,72756,0.00011662291562806361,83336,0.00011275048543652934,6039,96647,0.0016128954718740837,0.002764115185699394,315003,0.000576642454327419,171351,0.0027136011292822346,65364,0.0015509164415650162,7508691.366578176,23.393748221261102,1826557.8640717752,5.6907432597182765,9168615.023805963,28.565333282879905,0.0,0.0,81636.04093964453,0.2543416547952909,81636.04093964453,0.2543416547952909,-276964341.60707927,-862.897908237777,-32834573.664315037,-102.29795203388178,-13870901.05811712,-43.21556861425404,-49008959.55345451,-152.69015656745026,-1102.9430773799131,4.343088139078419,-253.95364820156564
550,CA,30,9,8840,5980314,13312893,423704,2928346,840417,359805,483827,3491246,498,372030,0.006030484265512953,2928346,0.004693939310679224,3352050,0.004535198050152614,9401,49107,0.0025108180710528664,0.0014044657819088037,3975073,0.007276742922609171,92371,0.0014628338901607188,90680,0.002151598784057213,176693188.97952953,474.94338891898377,73470208.41247234,197.48463406841475,115700212.46948582,310.9969961279623,0.0,0.0,3285757.517475457,8.831969243005824,3285757.517475457,8.831969243005824,-140727471.34726214,-378.2691485828082,-17700290.070944697,-47.577588019634696,-21593035.411054652,-58.041113380788246,-67990521.57620794,-182.755480945644,334.4456266724974,19.464481359030184,17.18235490088399
560,CA,31,9,1370,512483,1439253,38668,227276,120781,70008,47112,487419,68,326550,0.0006519539044287604,227276,0.00036430795772560045,265944,0.0003598122671946381,8330,106304,0.0022247755059962107,0.0030403064833940878,534531,0.0009785089911971937,189913,0.0030075583525358885,53487,0.0012691063538031336,19102249.399762683,58.49716551757061,5828958.728553137,17.850126254947593,15558292.96003538,47.64444330128734,0.0,0.0,255015.5704079203,0.7809388161320481,255015.5704079203,0.7809388161320481,-304638709.6360876,-932.900657283992,-36391456.06568425,-111.44221731950468,-19133069.35156741,-58.591546016130486,-40103760.780179024,-122.81047551731442,-1100.1912834308719,6.282523350176083,-175.11933057917506
570,CA,32,9,870,314863,1083545,38176,276147,183899,76371,21879,469355,24,330430,0.0004908250275485,276147,0.00044264484416327017,314323,0.000425267241454668,7620,83805,0.0020351487821958134,0.0023968325259711913,491234,0.0008992497830467499,149838,0.0023729103770003764,89255,0.002117787268096896,14381173.30717105,43.52260178304346,6889329.311565622,20.849587844825294,14298071.550443323,43.27110598445457,0.0,0.0,309851.3909142891,0.9377217290024789,309851.3909142891,0.9377217290024789,-240162619.10231337,-726.8184459713506,-28712215.561704554,-86.89348897407788,-17502279.526883997,-52.96819152886844,-66922077.67186192,-202.5302716819354,-959.6916590859039,5.526523015464697,-173.6519790834904
580,CA,33,9,25460,17659672,48796589,2395684,14782218,3584526,1326174,1223794,12410505,1235,364800,0.022103915518227515,14782218,0.023694889254627018,17177902,0.0232410577575253,8488,20145,0.002266974129039116,0.0005761492898477376,13634299,0.02495885956131807,35094,0.0005557663394496137,68706,0.0016302133442593172,647644724.6840662,1775.341898805006,376505135.6719098,1032.086446469051,396845867.0249573,1087.8450302219223,0.0,0.0,16586422.478238912,45.467166881137366,16586422.478238912,45.467166881137366,-57730158.84274331,-158.25153191541477,-6724772.707340325,-18.43413571091098,-19495977.509736396,-53.442920805198455,-51514741.678594425,-141.21365591719962,3614.8654649095306,54.08237938596491,66.83998570239747
590,CA,34,9,1370,680059,1775760,98644,463045,167402,62175,66938,545816,74,300940,0.0008043850979142761,463045,0.0007422296163477475,561689,0.0007599441707588405,4517,79984,0.0012063998752202742,0.0022875514916446483,612754,0.001121703509042591,140254,0.002221133304073805,64787,0.0015372257435235406,23568483.36888829,78.3162204056898,12311095.566293215,40.90880430083477,17835085.793777198,59.26459026309961,0.0,0.0,519560.73144342325,1.7264595316123588,519560.73144342325,1.7264595316123588,-229212659.46279377,-761.6556770877709,-26875712.97929304,-89.3058848251912,-10375038.926894357,-34.4754400441761,-48576333.49534389,-161.4153435746125,-864.9098114989018,6.456689041004852,-133.95562431550772
600,CA,35,9,350,116749,374455,9144,94331,45291,28681,8028,152731,0,325680,0.00016962090701417437,94331,0.0001512061720560623,103475,0.00013999779783700772,7773,113693,0.0020760120057753354,0.0032516327232890952,160759,0.00029428438559385645,188114,0.002979068478350277,72064,0.0017098898850275584,4969892.575515309,15.260048438698444,2267964.324959525,6.963781395724407,4679121.730942317,14.367236953274126,0.0,0.0,105844.3204392436,0.3249948429109666,105844.3204392436,0.3249948429109666,-325813598.87356734,-1000.4102151607939,-36046728.588038355,-110.68143142974193,-17853703.249667883,-54.819771707405685,-54032520.36687084,-165.90678078749337,-1294.5771426119159,3.892725988700565,-332.56313091897334
610,CA,36,9,1830,508646,1828118,101284,625519,172280,64856,59000,420776,23,318990,0.0008281022640609377,625519,0.0010026643790306054,726803,0.0009833372260094778,5868,110527,0.0015672248102263822,0.003161084763415284,479776,0.0008782748423583007,195237,0.0030918719101591216,79165,0.0018783780077182319,24263396.336985473,76.06318799017359,15930063.06135354,49.93906724773046,13964569.99349698,43.777453818292045,0.0,0.0,701865.0653214238,2.2002729405982127,701865.0653214238,2.2002729405982127,-316740693.29421145,-992.9486607549185,-37411650.11292537,-117.28157657896917,-13478133.367946887,-42.25252631100312,-59356745.043896124,-186.07713421704796,-1164.3796429245463,6.39647324367535,-182.03463042323386
620,CA,37,9,6440,4777070,11447813,371754,3587447,842517,213562,461008,2216818,432,344570,0.005185638926943575,3587447,0.005750433349842624,3959201,0.005356650603470198,7463,71238,0.001993217239045585,0.0020374148975017686,2677826,0.0049020109551393964,137684,0.0021804334838086453,58389,0.0013854179687066233,151939220.55944675,440.9531316117095,86777739.7762172,251.84357249968716,77941974.18671641,226.20069706218302,0.0,0.0,4025303.3448898364,11.682106233536977,4025303.3448898364,11.682106233536977,-204148972.72967723,-592.474599441847,-26383245.154084608,-76.56860769679487,-17141668.25579203,-49.74799969757097,-43779207.811129294,-127.05461244777344,96.5157943566674,17.4672838610442,5.5255181701099145
630,CA,38,9,860,273031,831495,18812,174605,107869,51422,13309,326247,24,335760,0.0003766512293272914,174605,0.00027987992994719403,193417,0.00026168595374960636,9595,73073,0.00256263157023213,0.002089896106083084,339556,0.000621589017316029,128089,0.002028482209316737,67209,0.0015946934569662685,11035881.019289639,32.86836138697176,4239312.450743623,12.626019927161137,9883265.375324862,29.43550564487986,0.0,0.0,195915.95096303584,0.5834999730850483,195915.95096303584,0.5834999730850483,-209407589.82952502,-623.6823618939868,-24544634.732732516,-73.10172365002536,-22038631.503996316,-65.6380495115449,-50392313.24013408,-150.0843258283717,-836.4095739787459,5.895169168453657,-141.8805042024166
640,CA,39,9,3950,1580171,4469587,152795,1152458,445633,258287,92608,1631103,190,350670,0.002024636874707942,1152458,0.0018473117282270459,1305253,0.0017659584017409792,10183,55220,0.00271967454712598,0.0015792982767630713,1723711,0.0031554142074557063,89750,0.0014213264080926318,129409,0.0030705364694095707,59321860.4289427,169.16719545140074,28608526.10820386,81.58247385919486,50171085.89854573,143.0720788734301,0.0,0.0,1293118.209758932,3.6875644045938687,1293118.209758932,3.6875644045938687,-158245687.33165973,-451.266681870875,-17198049.537920844,-49.04340131154888,-23389201.105283428,-66.69860867848242,-97028952.43334243,-276.69590336596355,-442.5077182336564,11.30269198961987,-39.15064823849444
650,CA,40,9,310,96722,485789,8560,202964,36759,62446,11117,160491,0,290290,0.000220053065915821,202964,0.0003253374766003396,211524,0.000286184046288236,7048,129886,0.001882379083584789,0.003714754363919744,171608,0.00031414449482138176,214155,0.0033914669295273267,47786,0.001133836562582245,6447554.831333555,22.210736957296344,4636181.549869423,15.9708620685157,4994897.46765997,17.206577793447828,0.0,0.0,227736.2336202377,0.7845128444666978,227736.2336202377,0.7845128444666978,-372218387.26475835,-1282.2294507725321,-41036749.84728065,-141.3646692868533,-16188460.118829185,-55.76650976206271,-35829235.37759894,-123.42566184711475,-1545.8290891603697,3.0919632092045886,-499.9506735909824
660,CA,41,9,660,198138,624957,16568,139185,56419,36831,16209,238670,0,315080,0.00028309349103325463,139185,0.00022310408092380058,155753,0.00021072797300321296,7331,115327,0.001957962693212271,0.003298365309023084,254879,0.00046657984881578345,189358,0.0029987690917393267,52843,0.0012538259213270325,8294639.287274361,26.325502371697223,3413793.1626520497,10.834686945068077,7418619.596170957,23.54519358947238,0.0,0.0,156172.8566466604,0.495660964347659,156172.8566466604,0.495660964347659,-330496203.96411306,-1048.927903910477,-36285106.010045856,-115.16156534862846,-16838479.16162553,-53.44191685167427,-39620899.11393423,-125.74869593098333,-1281.58337720683,4.553751428208709,-281.4346363457439
670,CA,42,9,1430,532017,1414141,21939,306278,118462,92743,45571,575455,36,342990,0.0006405786518164574,306278,0.0004909427861995171,328217,0.00044406530285256496,9698,80020,0.0025901407991778215,0.002288581095736707,621026,0.001136846178738424,122424,0.0019387684031680486,74076,0.0017576293728255635,18768954.498222202,54.721579341153394,7193857.906211552,20.973958151000183,18075854.24194094,52.700819971255555,0.0,0.0,343659.95033966197,1.0019532649338523,343659.95033966197,1.0019532649338523,-229315825.792818,-668.5787509630543,-23459097.678333387,-68.39586483085043,-22275210.872929264,-64.94419916886575,-55541088.18128781,-161.9320918431669,-833.4506428126605,7.54228403160442,-110.50374652031847
